Tran_Date,Account,Tran_Amt,Merchant
2/21/2023,18789,64.67,WILLIAMS-SONOMA
2/21/2023,19202,65.27,SUNGLASS HUT
2/21/2023,19532,93.86,LAST CALL
2/21/2023,19548,32.35,POTTERY BARN
2/22/2023,17622,84.39,CHAMPS
2/22/2023,18789,69.21,JTV
2/23/2023,19202,84.61,MASTERCUTS
2/23/2023,19202,507.59,SHI BY JOURNEYS
2/24/2023,12053,89.57,EXPRESS/EXPRESS MEN
2/24/2023,12594,9.34,ENCORE LAS VEGAS
2/24/2023,18637,156.75,SAKS OFF 5TH
2/25/2023,13202,27.43,CHAMPS
2/25/2023,15169,16.89,GUITAR CENTER
2/25/2023,17938,286.46,WILLIAMS-SONOMA
2/25/2023,18637,83.57,EDDIE BAUER
2/25/2023,19532,15.29,CHAMPS
2/25/2023,19532,295.98,OLD NAVY
2/25/2023,19548,74.56,ZAPPOS.COM
2/26/2023,15022,559.88,JCPENNEY
2/26/2023,17938,16.26,TOURNEAU WATCHES
2/26/2023,19202,16.08,THE CONTAINER STORE
2/26/2023,19202,430.14,FRONTGATE
2/27/2023,13894,7.6,TRIPGIFT
2/27/2023,15191,77.22,CABELAS
2/27/2023,16549,9.54,PLEASANT HOLIDAYS
2/27/2023,16549,10.94,LAST CALL
2/27/2023,17938,118.22,Wayfair.com
2/27/2023,19202,112.95,Fanatics
2/27/2023,19532,87.56,THE HOME DEPOT
2/28/2023,12053,24.52,GUITAR CENTER
2/28/2023,13202,17.77,MARSHALLS
2/28/2023,13202,273.56,SAKS FIFTH AVENUE
2/28/2023,13894,23.78,UNDERGROUND BY JOURNEYS
2/28/2023,14736,5.9,Nautica
2/28/2023,16549,13.72,EDDIE BAUER
2/28/2023,17938,9.16,1-800-FLOWERS.COM
2/28/2023,18637,30.52,NIKE
2/28/2023,19202,13.91,FURNITURE REWARDS
3/1/2023,11737,58.89,Nautica
3/1/2023,12053,8.8,SEPHORA
3/1/2023,12594,167.81,GAP KIDS
3/1/2023,13202,9.37,CRUTCHFIELD
3/1/2023,13699,152.44,TRIPGIFT
3/1/2023,13894,55.8,WYNN LAS VEGAS
3/1/2023,14447,61.48,LAST CALL
3/2/2023,16549,15.3,SIERRA
3/2/2023,18789,82.82,SHUTTERFLY
3/2/2023,19202,7.21,SHUTTERFLY
3/2/2023,19202,17.09,Fanatics
3/3/2023,11737,109.92,BROWN DERBY INTERNATIONAL WINE
3/3/2023,12594,243.71,MACYS
3/3/2023,12594,272.03,NIKE
3/3/2023,16549,18.3,MASTERCUTS
3/3/2023,19202,35.53,TOURNEAU WATCHES
3/4/2023,13894,224.32,Crate and Kids
3/4/2023,14736,13.38,YANKEE CANDLE
3/4/2023,15191,142.04,SHI BY JOURNEYS
3/5/2023,11066,78,Crate and Kids
3/5/2023,14447,37.14,POTTERY BARN KIDS
3/5/2023,15022,8.85,POTTERY BARN KIDS
3/5/2023,17622,77.22,POTTERY BARN KIDS
3/5/2023,19532,9.44,UNDERGROUND BY JOURNEYS
3/6/2023,11066,22.64,SHUTTERFLY
3/6/2023,13894,7.79,HOMEGOODS
3/6/2023,14736,50.57,WYNN LAS VEGAS
3/6/2023,14736,112.15,Wayfair.com
3/6/2023,15022,33.07,CRATE AND BARREL
3/6/2023,15022,54.52,Fanatics
3/6/2023,15022,134.38,ADIDAS
3/7/2023,11066,113.78,JOURNEYS/JOURNEYS KIDZ
3/7/2023,12053,37.12,BODY BASICS FITNESS EQUIPMENT
3/7/2023,12053,83.36,HOMEGOODS
3/7/2023,13894,50.34,CHAMPS
3/7/2023,15191,6.81,Crate and Kids
3/7/2023,16549,57.87,UNDER ARMOUR
3/7/2023,17622,86.86,FRONTGATE
3/8/2023,12594,282.92,CUSP
3/9/2023,12594,18.07,TALBOTS
3/9/2023,14736,18.73,YANKEE CANDLE
3/9/2023,18637,25.63,EXPRESS/EXPRESS MEN
3/10/2023,11066,67.06,BANANA REPUBLIC
3/10/2023,15169,151.96,Vegepod
3/10/2023,18637,77.23,UNDER ARMOUR
3/10/2023,18789,487.42,JCPENNEY
3/11/2023,11066,7.98,HOMEGOODS
3/11/2023,11066,141.07,CABELAS
3/11/2023,11066,141.42,L.L. BEAN
3/11/2023,11066,189.73,TRIPGIFT
3/11/2023,13202,17.94,BUILD A BEAR WORKSHOP
3/11/2023,16549,554.79,SAKS FIFTH AVENUE
3/11/2023,19202,142.33,BROWN DERBY INTERNATIONAL WINE
3/12/2023,11066,33.28,SAKS FIFTH AVENUE
3/12/2023,14736,64.57,COST PLUS WORLD MARKET
3/12/2023,15022,37.59,CRUTCHFIELD
3/12/2023,15169,137.76,CELEBRITY CRUISES
3/12/2023,18789,24.31,UNDERGROUND BY JOURNEYS
3/12/2023,18789,81.38,EDDIE BAUER
3/12/2023,19202,9.62,SPAFINDER WELLNESS 365
3/12/2023,19202,66.06,AMERICAN EAGLE
3/13/2023,11737,38.87,CHARITY CHOICE
3/13/2023,12594,242.56,THE HOME DEPOT
3/13/2023,13699,8.41,BODY BASICS FITNESS EQUIPMENT
3/13/2023,15191,12.19,CB2
3/13/2023,18789,66.8,WYNN LAS VEGAS
3/13/2023,19532,18.01,SEPHORA
3/14/2023,11066,234.03,DILLARDS
3/14/2023,12053,504.97,TRIPGIFT
3/14/2023,12594,84.98,SAKS FIFTH AVENUE
3/14/2023,15169,6.89,POTTERY BARN
3/14/2023,15169,38.72,CRATE AND BARREL
3/14/2023,16549,17.85,CRATE AND BARREL
3/14/2023,18637,422.46,SALLY BEAUTY
3/14/2023,19548,166.04,NIKE
3/15/2023,12053,12.01,DILLARDS
3/15/2023,13202,63.13,Crate and Kids
3/15/2023,14447,34.43,Fanatics
3/15/2023,14736,5.71,CRATE AND BARREL
3/15/2023,15191,13.48,BANANA REPUBLIC
3/15/2023,17622,15.5,HORCHOW
3/15/2023,17622,68.71,CABELAS
3/15/2023,18789,87.73,POTTERY BARN KIDS
3/15/2023,19532,134.83,MASTERCUTS
3/16/2023,11737,7.62,WILLIAMS-SONOMA
3/16/2023,12594,13.51,ENCORE LAS VEGAS
3/16/2023,15169,87.62,L.L. BEAN
3/16/2023,19532,5.94,MACYS
3/17/2023,13699,23.27,SHUTTERFLY
3/17/2023,13699,62.51,SALLY BEAUTY
3/17/2023,15022,10.94,WEST ELM
3/17/2023,16549,79.75,SUNGLASS HUT
3/17/2023,19202,123.11,THE HOME DEPOT
3/18/2023,12053,25.14,DILLARDS
3/18/2023,12594,14.56,THE CONTAINER STORE
3/18/2023,13699,35.88,JOURNEYS/JOURNEYS KIDZ
3/18/2023,13699,216.94,LANDS END
3/18/2023,15169,18.42,BROOKS BROTHERS
3/18/2023,16549,27.54,Nautica
3/19/2023,12053,135.67,1-800-FLOWERS.COM
3/19/2023,14447,7.25,FOOT LOCKER
3/19/2023,15169,54.1,WILLIAMS-SONOMA
3/20/2023,12053,14.85,THE CONTAINER STORE
3/20/2023,15022,246.67,GAP KIDS
3/20/2023,17938,75.65,THE HOME DEPOT
3/21/2023,11737,7.59,MASTERCUTS
3/21/2023,12053,29.84,CRATE AND BARREL
3/21/2023,12594,223.11,Crate and Kids
3/21/2023,14736,140.58,STAPLES
3/21/2023,15191,134.76,JCPENNEY
3/21/2023,16549,21.74,FRONTGATE
3/21/2023,16549,290.86,BROWN DERBY INTERNATIONAL WINE
3/21/2023,17938,39.51,SHI BY JOURNEYS
3/21/2023,18789,9.47,SHUTTERFLY
3/21/2023,19202,227.65,LANE BRYANT
3/21/2023,19548,71.2,CRUTCHFIELD
3/22/2023,11737,67.64,HORCHOW
3/22/2023,11737,122.99,LANDS END
3/22/2023,12594,83.84,BATH & BODY WORKS
3/22/2023,13894,7.81,Vegepod
3/22/2023,13894,75.31,Fanatics
3/22/2023,14736,5.75,POTTERY BARN KIDS
3/22/2023,15022,9.93,FOOT LOCKER
3/22/2023,18637,51.36,SHUTTERFLY
3/22/2023,19202,36.88,UNIQUE TRAVEL CORP.
3/22/2023,19548,16.66,CUSP
3/22/2023,19548,31.07,EXPRESS/EXPRESS MEN
3/23/2023,13699,14.72,SHI BY JOURNEYS
3/23/2023,15022,433.57,WEST ELM
3/23/2023,17938,96.3,OLD NAVY
3/23/2023,18637,7.76,BROWN DERBY INTERNATIONAL WINE
3/23/2023,19202,18.3,CB2
3/23/2023,19548,25.15,THE CHILDRENS PLACE
3/24/2023,11066,128.62,HOMESENSE
3/24/2023,13202,7.01,PRO AM GOLF USA
3/24/2023,13202,82.75,TRIPGIFT
3/24/2023,14447,215.43,DILLARDS
3/24/2023,16549,7.2,SAKS OFF 5TH
3/24/2023,18789,17.86,CARNIVAL CRUISE LINES
3/24/2023,19548,76.38,GAP KIDS
3/25/2023,12053,32.4,LANDS END
3/25/2023,13202,7.48,MARSHALLS
3/25/2023,14736,78.47,GO PLAY GOLF
3/25/2023,15022,8.9,UNDERGROUND BY JOURNEYS
3/25/2023,18637,8.82,DILLARDS
3/25/2023,18637,68.25,BODY BASICS FITNESS EQUIPMENT
3/25/2023,19548,5.77,THE HOME DEPOT
3/26/2023,13699,84.93,WEST ELM
3/26/2023,13894,473.05,SIERRA
3/26/2023,14736,23.82,YANKEE CANDLE
3/26/2023,16549,12.94,LANDS END
3/26/2023,17622,9.93,EXPRESS/EXPRESS MEN
3/26/2023,17622,34.88,JOURNEYS/JOURNEYS KIDZ
3/27/2023,13894,5.23,DILLARDS
3/27/2023,15169,5.24,CHARITY CHOICE
3/27/2023,19532,8.53,FAMOUS FOOTWEAR
3/28/2023,11066,60.49,CARNIVAL CRUISE LINES
3/28/2023,11737,9.26,JOHNSTON & MURPHY
3/28/2023,15022,141.83,CHAMPS
3/28/2023,15169,92.72,GUITAR CENTER
3/28/2023,17622,50.99,SPAFINDER WELLNESS 365
3/28/2023,17938,290.18,MACYS
3/28/2023,18789,57.4,PRO AM GOLF USA
3/28/2023,19532,12.28,CHARITY CHOICE
3/29/2023,11737,15.37,Fanatics
3/29/2023,13202,50.18,LANE BRYANT
3/29/2023,13202,82,STAPLES
3/29/2023,13202,109.27,AEROPOSTALE
3/29/2023,14736,5.62,TOURNEAU WATCHES
3/29/2023,17622,5.78,L.L. BEAN
3/29/2023,17938,100.38,ATHLETA
3/29/2023,18637,188.69,SAKS FIFTH AVENUE
3/30/2023,15191,473.43,POTTERY BARN KIDS
3/30/2023,16549,146.79,BROWN DERBY INTERNATIONAL WINE
3/30/2023,18637,13.82,GO PLAY GOLF
3/30/2023,19548,62.78,MASTERCUTS
3/31/2023,12594,7.8,GO PLAY GOLF
3/31/2023,13202,12.9,CHARITY CHOICE
3/31/2023,13699,17.76,Vegepod
3/31/2023,13894,8.1,WEST ELM
3/31/2023,15022,17.62,BATH & BODY WORKS
3/31/2023,15169,72.98,BODY BASICS FITNESS EQUIPMENT
3/31/2023,16549,200.67,SUNGLASS HUT
4/1/2023,13699,39.09,SEPHORA
4/1/2023,14447,22.43,MACYS
4/1/2023,14736,136.08,CELEBRITY CRUISES
4/1/2023,15191,8.96,BODY BASICS FITNESS EQUIPMENT
4/1/2023,16549,33.04,POTTERY BARN
4/1/2023,19202,50.84,SPAFINDER WELLNESS 365
4/2/2023,12053,11.1,AMERICAN EAGLE
4/2/2023,12053,23.58,T.J. MAXX
4/2/2023,14447,17.17,POTTERY BARN
4/2/2023,17622,7.84,NIKE
4/2/2023,19202,15.97,ADIDAS
4/2/2023,19548,17.84,LANE BRYANT
4/3/2023,12594,29.08,POTTERY BARN
4/3/2023,13699,31.78,SALLY BEAUTY
4/3/2023,15191,7.41,SALLY BEAUTY
4/3/2023,16549,59.72,CRUTCHFIELD
4/3/2023,16549,68.46,CABELAS
4/3/2023,18789,87.27,POTTERY BARN KIDS
4/4/2023,12053,38.05,BASS PRO SHOPS
4/4/2023,13202,70.65,TALBOTS
4/4/2023,14447,6.57,FOOT LOCKER
4/4/2023,15169,58.75,UNIQUE TRAVEL CORP.
4/4/2023,17938,167.27,FURNITURE REWARDS
4/4/2023,19532,51.72,HOMEGOODS
4/5/2023,13699,15.46,HOMEGOODS
4/5/2023,15022,10.97,JOURNEYS/JOURNEYS KIDZ
4/5/2023,18789,37.84,WEST ELM
4/5/2023,19532,64.38,JOURNEYS/JOURNEYS KIDZ
4/5/2023,19532,90.51,Vegepod
4/6/2023,11066,74.03,AEROPOSTALE
4/6/2023,13202,54.85,SUNGLASS HUT
4/6/2023,15191,11.71,CHARITY CHOICE
4/6/2023,15191,29,TALBOTS
4/6/2023,18789,26.21,DILLARDS
4/6/2023,19202,37.63,TALBOTS
4/6/2023,19202,38.68,Crate and Kids
4/7/2023,13202,51.05,Wayfair.com
4/7/2023,14447,85.82,T.J. MAXX
4/7/2023,15022,72.43,TRIPGIFT
4/7/2023,19548,245.58,ENCORE LAS VEGAS
4/8/2023,11737,28.76,ADIDAS
4/8/2023,13894,5.66,POTTERY BARN KIDS
4/8/2023,13894,27.94,FRONTGATE
4/8/2023,15169,12.11,CHAMPS
4/8/2023,19532,5.4,MARSHALLS
4/9/2023,11066,65.5,SHUTTERFLY
4/9/2023,12594,39.48,PRO AM GOLF USA
4/9/2023,13202,13.19,SAKS OFF 5TH
4/9/2023,14736,27.39,GUITAR CENTER
4/10/2023,11066,7.91,PLEASANT HOLIDAYS
4/10/2023,11737,283.23,CARNIVAL CRUISE LINES
4/10/2023,14447,111.97,NEIMAN MARCUS
4/10/2023,19202,202.65,LANDS END
4/11/2023,11066,18.58,BANANA REPUBLIC
4/11/2023,12053,111.55,CHAMPS
4/11/2023,13202,7.02,THE CONTAINER STORE
4/11/2023,15022,239.25,YANKEE CANDLE
4/11/2023,15191,10.56,KIDS FOOT LOCKER
4/11/2023,16549,39.29,LANDS END HOME
4/11/2023,18637,52.08,LANDS END HOME
4/11/2023,18637,89.57,WEST ELM
4/11/2023,18789,13.48,Crate and Kids
4/11/2023,19532,129.92,GO PLAY GOLF
4/11/2023,19548,51.44,BASS PRO SHOPS
4/12/2023,12594,106.81,TRIPGIFT
4/12/2023,13202,139.28,Nautica
4/12/2023,13699,78.45,HORCHOW
4/12/2023,15191,80.68,Fanatics
4/12/2023,16549,78.36,EXPRESS/EXPRESS MEN
4/12/2023,17938,9.54,Nautica
4/12/2023,19202,112.41,LANDS END HOME
4/13/2023,12053,66.98,HOMESENSE
4/13/2023,13699,54.52,WILLIAMS-SONOMA
4/13/2023,13894,53.87,Nautica
4/13/2023,14736,15.18,SIERRA
4/13/2023,15022,14.12,SAKS OFF 5TH
4/13/2023,15022,86.97,PBTEEN
4/13/2023,19532,129.78,MACYS
4/14/2023,11066,12.38,BATH & BODY WORKS
4/14/2023,12053,279.73,CRATE AND BARREL
4/14/2023,12594,69.22,Fanatics
4/14/2023,15191,97.93,GO PLAY GOLF
4/14/2023,16549,65.93,GO PLAY GOLF
4/14/2023,18637,422.29,PBTEEN
4/15/2023,11066,8.52,CUSP
4/15/2023,11737,80.27,L.L. BEAN
4/15/2023,13894,25.96,AEROPOSTALE
4/15/2023,15022,79.86,FRONTGATE
4/15/2023,15169,16.81,THE CONTAINER STORE
4/15/2023,18789,13.81,FURNITURE REWARDS
4/15/2023,18789,37.12,WILLIAMS-SONOMA
4/16/2023,11066,6.27,HORCHOW
4/16/2023,15022,56.07,Fanatics
4/16/2023,15022,489.53,NIKE
4/16/2023,15169,6.47,YANKEE CANDLE
4/16/2023,16549,18.75,BASS PRO SHOPS
4/16/2023,17622,471.99,AMERICAN EAGLE
4/16/2023,19202,9.63,TOURNEAU WATCHES
4/16/2023,19532,68.3,KIDS FOOT LOCKER
4/16/2023,19548,494.09,FAMOUS FOOTWEAR
4/17/2023,11066,9.68,SEPHORA
4/17/2023,13699,187.53,CABELAS
4/17/2023,14447,249.35,L.L. BEAN
4/17/2023,15191,294,HORCHOW
4/17/2023,16549,210.88,CARNIVAL CRUISE LINES
4/17/2023,18637,24.31,UNDERGROUND BY JOURNEYS
4/17/2023,18637,58.69,HOMESENSE
4/17/2023,18789,18.9,CRATE AND BARREL
4/17/2023,19202,159.34,CUSP
4/18/2023,13699,70.25,PLEASANT HOLIDAYS
4/18/2023,14736,29.45,AEROPOSTALE
4/18/2023,15169,26.18,EXPRESS/EXPRESS MEN
4/18/2023,15191,5.63,SAKS OFF 5TH
4/18/2023,15191,82.53,TOURNEAU WATCHES
4/18/2023,19548,63.47,CABELAS
4/18/2023,19548,101.52,PBTEEN
4/19/2023,15191,17.3,BATH & BODY WORKS
4/20/2023,11066,63.59,Vegepod
4/20/2023,11737,55.97,Nautica
4/20/2023,13699,89.1,ZAPPOS.COM
4/20/2023,13894,148.79,HOMEGOODS
4/20/2023,14447,56.27,STAPLES
4/20/2023,14447,85.19,CHARITY CHOICE
4/20/2023,14736,52.74,UNDERGROUND BY JOURNEYS
4/20/2023,16549,121.67,MACYS
4/20/2023,18637,9.33,THE CONTAINER STORE
4/21/2023,13202,196,THE HOME DEPOT
4/21/2023,13699,15.72,L.L. BEAN
4/21/2023,15169,87.61,MARSHALLS
4/21/2023,19202,6.4,AEROPOSTALE
4/22/2023,13894,283.42,FURNITURE REWARDS
4/22/2023,18637,287.1,BANANA REPUBLIC
4/22/2023,19202,65.18,BASS PRO SHOPS
4/23/2023,11737,8.98,SAKS OFF 5TH
4/23/2023,13699,21.56,NIKE
4/23/2023,13699,296.11,EXPRESS/EXPRESS MEN
4/23/2023,14736,67.37,Wayfair.com
4/23/2023,14736,75.14,EXPRESS/EXPRESS MEN
4/23/2023,15022,57.08,SALLY BEAUTY
4/23/2023,15191,37.41,SIERRA
4/23/2023,16549,6.34,FRONTGATE
4/23/2023,17938,75.27,NEIMAN MARCUS
4/24/2023,11066,9.06,ADIDAS
4/24/2023,11737,69.9,JCPENNEY
4/24/2023,13699,64.87,SHUTTERFLY
4/24/2023,15022,98.6,GO PLAY GOLF
4/24/2023,15191,102.48,WYNN LAS VEGAS
4/25/2023,13699,14.49,Nautica
4/25/2023,13699,195.36,LANDS END
4/25/2023,15169,7.17,ADIDAS
4/25/2023,15191,65.54,NEIMAN MARCUS
4/25/2023,18789,13.96,AMERICAN EAGLE
4/26/2023,11737,62.63,CB2
4/26/2023,12053,250.75,SIERRA
4/26/2023,13699,84.28,POTTERY BARN
4/26/2023,13894,69.14,TOURNEAU WATCHES
4/26/2023,14736,26.1,BUILD A BEAR WORKSHOP
4/26/2023,15169,21.68,TRIPGIFT
4/26/2023,16549,38.98,SHUTTERFLY
4/26/2023,17622,69.32,ATHLETA
4/26/2023,18789,518.58,SALLY BEAUTY
4/26/2023,19548,76.72,CELEBRITY CRUISES
4/27/2023,12053,14.59,SUNGLASS HUT
4/27/2023,13202,16.5,ENCORE LAS VEGAS
4/27/2023,14736,9.38,ENCORE LAS VEGAS
4/27/2023,18789,76.67,WYNN LAS VEGAS
4/28/2023,12053,33.33,CUSP
4/28/2023,14736,89.29,L.L. BEAN
4/28/2023,15022,9.94,CRUTCHFIELD
4/28/2023,17622,33.09,1-800-FLOWERS.COM
4/28/2023,17622,99.25,CUSP
4/29/2023,11066,11.52,KIDS FOOT LOCKER
4/29/2023,11066,132.99,TALBOTS
4/29/2023,13894,208.67,1-800-FLOWERS.COM
4/29/2023,14447,156.25,AMERICAN EAGLE
4/29/2023,15022,116.07,GAP KIDS
4/29/2023,17938,128.5,LANDS END HOME
4/29/2023,17938,259.54,YANKEE CANDLE
4/30/2023,18637,55.36,JOURNEYS/JOURNEYS KIDZ
4/30/2023,19548,73.33,HOMESENSE
5/1/2023,12053,267.66,CRUTCHFIELD
5/1/2023,14736,124.95,LANDS END HOME
5/1/2023,14736,128.81,OLD NAVY
5/1/2023,17622,17.8,WILLIAMS-SONOMA
5/1/2023,17938,9.98,HORCHOW
5/2/2023,11066,169.44,TRIPGIFT
5/2/2023,12594,59.24,MASTERCUTS
5/2/2023,13699,279.78,HORCHOW
5/2/2023,15169,66.22,PLEASANT HOLIDAYS
5/2/2023,15169,204.25,UNDERGROUND BY JOURNEYS
5/2/2023,17622,60.96,SHI BY JOURNEYS
5/2/2023,18637,63.35,GO PLAY GOLF
5/3/2023,12594,53.45,BANANA REPUBLIC
5/3/2023,14736,7.26,BODY BASICS FITNESS EQUIPMENT
5/3/2023,17938,486.72,SAKS FIFTH AVENUE
5/3/2023,18789,74.48,CELEBRITY CRUISES
5/4/2023,12053,83.75,UNDER ARMOUR
5/4/2023,12594,517.33,PRO AM GOLF USA
5/4/2023,13202,162.97,WYNN LAS VEGAS
5/4/2023,13894,225.74,ENCORE LAS VEGAS
5/4/2023,14447,110.52,COST PLUS WORLD MARKET
5/4/2023,18637,22.55,SHUTTERFLY
5/4/2023,19548,54.28,CRUTCHFIELD
5/4/2023,19548,232.87,FRONTGATE
5/5/2023,13894,67.31,JCPENNEY
5/5/2023,14447,94.9,SPAFINDER WELLNESS 365
5/5/2023,15022,39.32,SHI BY JOURNEYS
5/5/2023,15022,96.67,HOMESENSE
5/5/2023,15169,9.21,SHI BY JOURNEYS
5/5/2023,15169,55.18,HOMEGOODS
5/5/2023,15191,14.14,1-800-FLOWERS.COM
5/5/2023,15191,73.71,PRO AM GOLF USA
5/5/2023,17622,54.57,1-800-FLOWERS.COM
5/5/2023,18637,7.35,Wayfair.com
5/5/2023,19548,89.06,Nautica
5/6/2023,11066,6.68,SPAFINDER WELLNESS 365
5/6/2023,11737,289.42,SIERRA
5/6/2023,18637,72.94,TALBOTS
5/7/2023,13202,17.72,UNDER ARMOUR
5/7/2023,15022,77.31,GO PLAY GOLF
5/7/2023,15191,104.1,UNDERGROUND BY JOURNEYS
5/7/2023,18789,197.33,HOMEGOODS
5/7/2023,19202,9.82,FAMOUS FOOTWEAR
5/7/2023,19548,10.79,THE CONTAINER STORE
5/7/2023,19548,116.61,CUSP
5/8/2023,12594,171.9,BROOKS BROTHERS
5/8/2023,13894,17.9,JOHNSTON & MURPHY
5/8/2023,17622,142.92,CELEBRITY CRUISES
5/8/2023,17938,70.84,ZAPPOS.COM
5/8/2023,19202,259.49,CRATE AND BARREL
5/9/2023,11737,86.42,FOOT LOCKER
5/9/2023,13202,294.73,FOOT LOCKER
5/9/2023,13699,493.92,CHAMPS
5/9/2023,13894,7.88,SAKS FIFTH AVENUE
5/9/2023,15191,202.44,GO PLAY GOLF
5/9/2023,18637,21.06,Fanatics
5/9/2023,18637,87.99,BROWN DERBY INTERNATIONAL WINE
5/10/2023,13894,212.51,OLD NAVY
5/10/2023,14736,6.12,THE CONTAINER STORE
5/10/2023,18637,79.71,THE CHILDRENS PLACE
5/10/2023,19548,24.18,OLD NAVY
5/11/2023,13699,30.51,TALBOTS
5/11/2023,15022,20.93,LAST CALL
5/11/2023,15169,9.7,BROWN DERBY INTERNATIONAL WINE
5/11/2023,17622,9.84,SHI BY JOURNEYS
5/11/2023,19532,81.73,HOMEGOODS
5/12/2023,11066,6.71,MASTERCUTS
5/12/2023,12594,67.28,UNDER ARMOUR
5/12/2023,13699,69.83,SHI BY JOURNEYS
5/12/2023,15191,9.68,OLD NAVY
5/13/2023,12594,15.7,BROOKS BROTHERS
5/13/2023,12594,28.97,FURNITURE REWARDS
5/13/2023,13202,20.91,CHAMPS
5/13/2023,17938,12.7,BANANA REPUBLIC
5/13/2023,18789,18.91,FOOT LOCKER
5/14/2023,11737,16.42,SIERRA
5/14/2023,11737,207.42,WYNN LAS VEGAS
5/14/2023,12053,5.14,SUNGLASS HUT
5/14/2023,16549,96.23,GAP KIDS
5/14/2023,17622,63.62,STAPLES
5/15/2023,13202,226.3,SUNGLASS HUT
5/15/2023,15022,9.43,ATHLETA
5/15/2023,19202,29.52,T.J. MAXX
5/15/2023,19532,72.39,CABELAS
5/15/2023,19548,18.3,BROWN DERBY INTERNATIONAL WINE
5/15/2023,19548,38.54,Nautica
5/16/2023,13894,65.31,SHI BY JOURNEYS
5/16/2023,15022,89,Nautica
5/16/2023,17622,13.59,HORCHOW
5/16/2023,18789,13.65,BUILD A BEAR WORKSHOP
5/16/2023,19532,18.32,THE HOME DEPOT
5/17/2023,12594,9.46,LANE BRYANT
5/17/2023,12594,58.17,HORCHOW
5/17/2023,15022,5.87,PRO AM GOLF USA
5/17/2023,17622,16.48,BUILD A BEAR WORKSHOP
5/17/2023,18789,123.52,SAKS OFF 5TH
5/18/2023,12053,17.2,PLEASANT HOLIDAYS
5/18/2023,14447,120.79,CABELAS
5/18/2023,15191,7.85,SUNGLASS HUT
5/18/2023,15191,31.2,COST PLUS WORLD MARKET
5/18/2023,17622,16.7,BATH & BODY WORKS
5/18/2023,18637,276.11,JOURNEYS/JOURNEYS KIDZ
5/18/2023,19548,66.94,JTV
5/19/2023,11737,195.23,Nautica
5/19/2023,12594,60.38,ZAPPOS.COM
5/19/2023,12594,70.1,SAKS FIFTH AVENUE
5/19/2023,13202,80.69,ENCORE LAS VEGAS
5/19/2023,14736,35.91,ATHLETA
5/19/2023,15191,11.48,YANKEE CANDLE
5/19/2023,18637,132.85,CARNIVAL CRUISE LINES
5/20/2023,13699,17.3,WYNN LAS VEGAS
5/20/2023,13699,105.49,CB2
5/20/2023,13894,58.17,POTTERY BARN KIDS
5/20/2023,13894,88.28,UNDERGROUND BY JOURNEYS
5/20/2023,16549,15.07,COST PLUS WORLD MARKET
5/20/2023,18789,27.53,CUSP
5/21/2023,12594,20.88,KIDS FOOT LOCKER
5/21/2023,12594,32.87,Wayfair.com
5/21/2023,13699,5.12,HOMESENSE
5/21/2023,13699,11.29,POTTERY BARN KIDS
5/21/2023,13699,29.91,COST PLUS WORLD MARKET
5/21/2023,14447,248.68,LANDS END HOME
5/21/2023,15191,13.39,GO PLAY GOLF
5/21/2023,17622,71.56,BATH & BODY WORKS
5/21/2023,17622,76.07,BATH & BODY WORKS
5/21/2023,17622,237.02,SAKS OFF 5TH
5/21/2023,17938,5.53,FRONTGATE
5/21/2023,18789,581.88,HOMEGOODS
5/22/2023,12053,9.1,MASTERCUTS
5/22/2023,13894,79.29,PBTEEN
5/22/2023,18789,22.57,POTTERY BARN
5/22/2023,19532,79.94,THE CONTAINER STORE
5/23/2023,11066,72.35,TOURNEAU WATCHES
5/23/2023,13699,13.73,LANDS END
5/23/2023,14447,72.93,SAKS FIFTH AVENUE
5/24/2023,11737,78.39,SUNGLASS HUT
5/24/2023,12594,81.01,JCPENNEY
5/24/2023,12594,138.31,ENCORE LAS VEGAS
5/24/2023,13202,10.23,JCPENNEY
5/24/2023,14447,15.81,SUNGLASS HUT
5/24/2023,17622,145.24,BODY BASICS FITNESS EQUIPMENT
5/24/2023,19202,52.83,JTV
5/25/2023,11066,8.32,FAMOUS FOOTWEAR
5/25/2023,12053,29.8,HORCHOW
5/25/2023,14447,69.86,BROWN DERBY INTERNATIONAL WINE
5/25/2023,15169,82.84,THE HOME DEPOT
5/25/2023,17622,31.74,CHAMPS
5/25/2023,19532,537.72,CELEBRITY CRUISES
5/26/2023,11737,287.04,THE CHILDRENS PLACE
5/26/2023,18789,143.03,CRATE AND BARREL
5/27/2023,12053,7.98,LANDS END
5/27/2023,13699,16.16,SHUTTERFLY
5/27/2023,14736,6.03,LANE BRYANT
5/27/2023,15169,17.87,AEROPOSTALE
5/27/2023,15169,135.43,L.L. BEAN
5/28/2023,12594,7.26,CABELAS
5/28/2023,12594,144.27,BUILD A BEAR WORKSHOP
5/28/2023,15169,476.26,MACYS
5/28/2023,15191,161.62,CELEBRITY CRUISES
5/28/2023,15191,257.37,CELEBRITY CRUISES
5/28/2023,19532,5.08,SHUTTERFLY
5/28/2023,19548,12.11,PRO AM GOLF USA
5/29/2023,11066,32.27,T.J. MAXX
5/29/2023,12594,89.79,HOMEGOODS
5/29/2023,13894,511.81,SPAFINDER WELLNESS 365
5/29/2023,17622,24.91,Vegepod
5/29/2023,17938,38.51,UNDER ARMOUR
5/29/2023,19532,69.71,ATHLETA
